name = trisomy21
year = 1985
yname = height
sex = male
distribution = LMS
citation = Down's syndrome centiles - Styles ME, Cole TJ, Dennis J, Preece MA. New cross sectional stature, weight and head circumference references for Down’s syndrome in the UK and Republic of Ireland. Arch Dis Child
publication = Down
[data]
X       L   M       S
14.75	1	151.56	0.0454
14.83	1	151.82	0.0453
14.92	1	152.07	0.0452
15	    1	152.32	0.0451
15.08	1	152.55	0.0451
15.17	1	152.78	0.0450
15.25	1	153.00	0.0449
15.33	1	153.21	0.0449
15.42	1	153.41	0.0448
15.5	1	153.61	0.0447
15.58	1	153.80	0.0447
15.67	1	153.99	0.0446
15.75	1	154.17	0.0446
15.83	1	154.34	0.0445
15.92	1	154.51	0.0445
16	    1	154.67	0.0444
16.08	1	154.83	0.0444
16.17	1	154.98	0.0443
16.25	1	155.13	0.0443
16.33	1	155.27	0.0442
16.42	1	155.41	0.0442
16.5	1	155.54	0.0441
16.58	1	155.67	0.0441
16.67	1	155.80	0.0440
16.75	1	155.92	0.0440
16.83	1	156.04	0.0440
16.92	1	156.16	0.0439
17	    1	156.27	0.0439
17.08	1	156.38	0.0439
17.17	1	156.49	0.0438
17.25	1	156.59	0.0438
17.33	1	156.69	0.0438
17.42	1	156.79	0.0437
17.5	1	156.89	0.0437
17.58	1	156.98	0.0437
17.67	1	157.07	0.0436
17.75	1	157.16	0.0436
17.83	1	157.25	0.0436
17.92	1	157.33	0.0435
18	    1	157.41	0.0435
18.08	1	157.49	0.0435
18.17	1	157.57	0.0435
18.25	1	157.64	0.0434
18.33	1	157.71	0.0434
18.42	1	157.78	0.0434
18.5	1	157.85	0.0434
18.58	1	157.92	0.0434
18.67	1	157.98	0.0433
18.75	1	158.05	0.0433
18.83	1	158.11	0.0433
18.92	1	158.17	0.0433
19	    1	158.22	0.0433
19.08	1	158.28	0.0432
19.17	1	158.33	0.0432
19.25	1	158.38	0.0432
19.33	1	158.42	0.0432
19.42	1	158.47	0.0432
19.5	1	158.51	0.0432
19.58	1	158.56	0.0431
19.67	1	158.60	0.0431
19.75	1	158.64	0.0431
19.83	1	158.68	0.0431
19.92	1	158.72	0.0431
20	    1	158.75	0.0431
