name = trisomy21
year = 1985
yname = bmi
sex = female
distribution = LMS
citation = Down's syndrome centiles - Styles ME, Cole TJ, Dennis J, Preece MA. New cross sectional stature, weight and head circumference references for Down’s syndrome in the UK and Republic of Ireland. Arch Dis Child
publication = Down
[data]
X       L   M       S
10	    -0.5582194	19.90371	0.1472977
10.08	-0.5509964	19.96847	0.1479183
10.17	-0.5437939	20.03354	0.1485382
10.25	-0.5366136	20.09892	0.1491575
10.33	-0.5294573	20.16457	0.1497762
10.42	-0.5223266	20.23050	0.1503941
10.5	-0.5152230	20.29669	0.1510113
10.58	-0.5081476	20.36312	0.1516277
10.67	-0.5011017	20.42979	0.1522434
10.75	-0.4940864	20.49668	0.1528582
10.83	-0.4871028	20.56376	0.1534722
10.92	-0.4801521	20.63104	0.1540854
11	    -0.4732355	20.69849	0.1546977
11.08	-0.4663539	20.76610	0.1553092
11.17	-0.4595079	20.83385	0.1559197
11.25	-0.4526984	20.90174	0.1565294
11.33	-0.4459257	20.96974	0.1571382
11.42	-0.4391906	21.03783	0.1577461
11.5	-0.4324934	21.10602	0.1583531
11.58	-0.4258347	21.17427	0.1589592
11.67	-0.4192150	21.24258	0.1595644
11.75	-0.4126345	21.31094	0.1601686
11.83	-0.4060933	21.37932	0.1607719
11.92	-0.3995917	21.44771	0.1613743
12	    -0.3931296	21.51611	0.1619757
12.08	-0.3867073	21.58451	0.1625762
12.17	-0.3803249	21.65288	0.1631758
12.25	-0.3739825	21.72122	0.1637742
12.33	-0.3676801	21.78953	0.1643718
12.42	-0.3614179	21.85779	0.1649683
12.5	-0.3551960	21.92600	0.1655639
12.58	-0.3490144	21.99415	0.1661587
12.67	-0.3428732	22.06223	0.1667521
12.75	-0.3367724	22.13022	0.1673447
12.83	-0.3307121	22.19814	0.1679365
12.92	-0.3246923	22.26596	0.1685269
13	    -0.3187128	22.33368	0.1691163
13.08	-0.3127737	22.40129	0.1697049
13.17	-0.3068748	22.46878	0.1702923
13.25	-0.3010159	22.53615	0.1708786
13.33	-0.2951964	22.60339	0.1714638
13.42	-0.2894158	22.67048	0.1720481
13.5	-0.2836735	22.73743	0.1726314
13.58	-0.2779688	22.80423	0.1732134
13.67	-0.2723012	22.87086	0.1737946
13.75	-0.2666700	22.93732	0.1743749
13.83	-0.2610745	23.00361	0.1749536
13.92	-0.2555144	23.06972	0.1755316
14	    -0.2499890	23.13565	0.1761087
